ID_product	Product	ID	index	CHEBI.Label	CHEBI.ID	Concentration	unit	value
		ID		I 'active ingredient in'	TYPE			I 'has concentration value'
PESTON:0114836	BARBARIAN BIOGRADE 360	PESTON:0712192	12192	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0114837	TARTAN	PESTON:0712193	12193	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0114838	BARCLAY GALLUP BIOGRADE 360	PESTON:0712194	12194	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0115056	TOMCATO	PESTON:0712195	12195	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0115589	KARDA	PESTON:0712196	12196	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116256	PANTOX 360 SL	PESTON:0712197	12197	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116787	CLINIC ST	PESTON:0712198	12198	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116794	SILGLIF ST	PESTON:0712199	12199	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116795	MONOSATE G	PESTON:0712200	12200	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116831	GLIFENE BIOGRADE	PESTON:0712201	12201	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116916	BUGGY G	PESTON:0712202	12202	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116917	LOGRADO PLUS	PESTON:0712203	12203	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0116961	BENSEC TF	PESTON:0712204	12204	glyphosate	CHEBI:27744	31.2	%	31.2
PESTON:0114440	SECCHERBA 360	PESTON:0712205	12205	glyphosate	CHEBI:27744	31.8	%	31.8
PESTON:0115096	GLIPHOGAN TOP CL	PESTON:0712206	12206	glyphosate	CHEBI:27744	32.4	%	32.4
PESTON:0115318	OURAGAN	PESTON:0712207	12207	glyphosate	CHEBI:27744	32.8	%	32.8
PESTON:0107676	ROUNDUP NG	PESTON:0712208	12208	glyphosate	CHEBI:27744	34	%	34
PESTON:0109017	GLIFO 35	PESTON:0712209	12209	glyphosate	CHEBI:27744	34	%	34
PESTON:0110084	ICO-GLIF	PESTON:0712210	12210	glyphosate	CHEBI:27744	34	%	34
PESTON:0111418	ROUNDUP FLEX	PESTON:0712211	12211	glyphosate	CHEBI:27744	34.4	%	34.4
PESTON:0112207	ROUNDUP GOLD	PESTON:0712212	12212	glyphosate	CHEBI:27744	34.4	%	34.4
PESTON:0106250	ROUNDUP QUATTROCENTO	PESTON:0712213	12213	glyphosate	CHEBI:27744	34.5	%	34.5
PESTON:0109102	MYRTOS 400	PESTON:0712214	12214	glyphosate	CHEBI:27744	35	%	35
PESTON:0114737	ROUNDUP PLATINUM	PESTON:0712215	12215	glyphosate	CHEBI:27744	35.7	%	35.7
PESTON:0108393	PANTOX	PESTON:0712216	12216	glyphosate	CHEBI:27744	36	%	36
PESTON:0108897	GLITER	PESTON:0712217	12217	glyphosate	CHEBI:27744	36	%	36
PESTON:0108972	BUGGY 360 SG	PESTON:0712218	12218	glyphosate	CHEBI:27744	36	%	36
PESTON:0109090	FAST 360 SG	PESTON:0712219	12219	glyphosate	CHEBI:27744	36	%	36
PESTON:0109122	TOTAL GLIFO	PESTON:0712220	12220	glyphosate	CHEBI:27744	36	%	36
PESTON:0109879	SILGLIF SG	PESTON:0712221	12221	glyphosate	CHEBI:27744	36	%	36
PESTON:0110242	GLIFOSAR 360 SG	PESTON:0712222	12222	glyphosate	CHEBI:27744	36	%	36
PESTON:0110407	BUGGY 36 SG	PESTON:0712223	12223	glyphosate	CHEBI:27744	36	%	36
PESTON:0112629	BUGGY 360 SG N.E.T.	PESTON:0712224	12224	glyphosate	CHEBI:27744	36	%	36
PESTON:0116867	GLISTER STAR	PESTON:0712225	12225	glyphosate	CHEBI:27744	36	%	36
PESTON:0114926	BARCLAY GALLUP BIOGRADE 450	PESTON:0712226	12226	glyphosate	CHEBI:27744	37.3	%	37.3
PESTON:0114946	TARTAN XTRA 450	PESTON:0712227	12227	glyphosate	CHEBI:27744	37.3	%	37.3
PESTON:0114947	TRUSTEE 450	PESTON:0712228	12228	glyphosate	CHEBI:27744	37.3	%	37.3
PESTON:0111494	GLYFOS PRO	PESTON:0712229	12229	glyphosate	CHEBI:27744	37.5	%	37.5
PESTON:0111823	VELOX PRO	PESTON:0712230	12230	glyphosate	CHEBI:27744	37.5	%	37.5
PESTON:0112973	GLYFOS RAPID	PESTON:0712231	12231	glyphosate	CHEBI:27744	37.6	%	37.6
PESTON:0114969	HOPPER 480	PESTON:0712232	12232	glyphosate	CHEBI:27744	39.4	%	39.4
PESTON:0111736	KERNEL	PESTON:0712233	12233	glyphosate	CHEBI:27744	39.7	%	39.7
PESTON:0112249	ERMEX	PESTON:0712234	12234	glyphosate	CHEBI:27744	39.7	%	39.7
PESTON:0115366	HELOSATE 450 SL	PESTON:0712235	12235	glyphosate	CHEBI:27744	39.7	%	39.7
PESTON:0115367	VIVAL 450 SL	PESTON:0712236	12236	glyphosate	CHEBI:27744	39.7	%	39.7
PESTON:0117032	KREZUS 450	PESTON:0712237	12237	glyphosate	CHEBI:27744	39.7	%	39.7
PESTON:0117044	ALSECA 480	PESTON:0712238	12238	glyphosate	CHEBI:27744	39.8	%	39.8
PESTON:0108305	SULFOSATE 480 SL	PESTON:0712239	12239	glyphosate	CHEBI:27744	40	%	40
PESTON:0115026	MYRMEX	PESTON:0712240	12240	glyphosate	CHEBI:27744	40	%	40
PESTON:0115027	BARCLAY BARBARIAN 490	PESTON:0712241	12241	glyphosate	CHEBI:27744	40	%	40
PESTON:0116255	LOGRADO 490	PESTON:0712242	12242	glyphosate	CHEBI:27744	40	%	40
PESTON:0115104	APPIAN	PESTON:0712243	12243	glyphosate	CHEBI:27744	40.3	%	40.3
PESTON:0104401	GLIFOSAN	PESTON:0712244	12244	glyphosate	CHEBI:27744	41	%	41
PESTON:0105812	RODEO	PESTON:0712245	12245	glyphosate	CHEBI:27744	41	%	41
PESTON:0106179	KLINAMON	PESTON:0712246	12246	glyphosate	CHEBI:27744	41	%	41
PESTON:0107949	ROUNDUP ENERGY	PESTON:0712247	12247	glyphosate	CHEBI:27744	41	%	41
PESTON:0108238	KIRTAK	PESTON:0712248	12248	glyphosate	CHEBI:27744	41	%	41
PESTON:0109773	ROUNDUP CITTAVERDE	PESTON:0712249	12249	glyphosate	CHEBI:27744	41	%	41
PESTON:0109805	ROUNDUP PRESEMINA	PESTON:0712250	12250	glyphosate	CHEBI:27744	41	%	41
PESTON:0110672	RODEO GOLD	PESTON:0712251	12251	glyphosate	CHEBI:27744	41	%	41
PESTON:0114607	AGLIF 360	PESTON:0712252	12252	glyphosate	CHEBI:27744	41.9	%	41.9
PESTON:0108200	ROUNDUP BIOSEC	PESTON:0712253	12253	glyphosate	CHEBI:27744	42	%	42
PESTON:0108508	GLIPHOGAN DRY	PESTON:0712254	12254	glyphosate	CHEBI:27744	42	%	42
PESTON:0108767	GLIFODRY	PESTON:0712255	12255	glyphosate	CHEBI:27744	42	%	42
PESTON:0115712	SATELITE	PESTON:0712256	12256	glyphosate	CHEBI:27744	42.1	%	42.1
PESTON:0116064	CREDIT 540	PESTON:0712257	12257	glyphosate	CHEBI:27744	43.9	%	43.9
PESTON:0116488	RASIKAL EVO	PESTON:0712258	12258	glyphosate	CHEBI:27744	43.9	%	43.9
PESTON:0116890	WEEDMASTER 540	PESTON:0712259	12259	glyphosate	CHEBI:27744	43.9	%	43.9
PESTON:0108304	SULFOSATE 640 SL	PESTON:0712260	12260	glyphosate	CHEBI:27744	52	%	52
PESTON:0108307	SULFOSATE 720 SL	PESTON:0712261	12261	glyphosate	CHEBI:27744	57	%	57
PESTON:0110465	ROUNDUP MAX	PESTON:0712262	12262	glyphosate	CHEBI:27744	68	%	68
PESTON:0112972	GLYFOS DAKAR	PESTON:0712263	12263	glyphosate	CHEBI:27744	68	%	68
PESTON:0108158	BUGGY 72 DF	PESTON:0712264	12264	glyphosate	CHEBI:27744	72	%	72
PESTON:0110405	BUGGY 72 SG	PESTON:0712265	12265	glyphosate	CHEBI:27744	72	%	72
PESTON:0111898	BUGGY 800 SG N.E.T.	PESTON:0712266	12266	glyphosate	CHEBI:27744	72	%	72
PESTON:0115838	ROUNDUP ULTRAMAX	PESTON:0712267	12267	glyphosate	CHEBI:27744	72	%	72
PESTON:0108236	SIACLOT	PESTON:0712268	12268	glyphosate	CHEBI:27744	80	%	80
PESTON:0110069	GLYGRAN	PESTON:0712269	12269	glyphosate	CHEBI:27744	80	%	80
PESTON:0110978	QUICKLY	PESTON:0712270	12270	glyphosate	CHEBI:27744	10.0 /l	%	10
PESTON:0109484	DARDO TZ	PESTON:0712271	12271	glyphosate	CHEBI:27744	241.0 /l	g/l	241
PESTON:0116891	CAPRENO	PESTON:0712272	12272	glyphosate	CHEBI:27744	28.30%	%	28.3
PESTON:0111250	ERBINET 30	PESTON:0712273	12273	glyphosate	CHEBI:27744	350.0 /l	g/l	350
PESTON:0107394	GLIFOSATE SOLPLANT	PESTON:0712274	12274	glyphosate	CHEBI:27744	360.0 /l	g/l	360
PESTON:0110899	LAMPO	PESTON:0712275	12275	glyphosate	CHEBI:27744	360.0 /l	g/l	360
PESTON:0111118	GLYWEED	PESTON:0712276	12276	glyphosate	CHEBI:27744	360.0 /l	g/l	360
PESTON:0111321	BIOGLYF	PESTON:0712277	12277	glyphosate	CHEBI:27744	360.0 /l	g/l	360
PESTON:0111691	BUGGY FL N.E.T.	PESTON:0712278	12278	glyphosate	CHEBI:27744	360.0 /l	g/l	360
PESTON:0109057	SECCHERBA 410	PESTON:0712279	12279	glyphosate	CHEBI:27744	410.0 /l	g/l	410
PESTON:0109868	GLIFOSEC	PESTON:0712280	12280	glyphosate	CHEBI:27744	410.0 /l	g/l	410
PESTON:0110960	ARBONET	PESTON:0712281	12281	glyphosate	CHEBI:27744	480.0 /l	g/l	480
PESTON:0116487	GUIDOX RTU	PESTON:0712282	12282	glyphosate	CHEBI:27744	7.0 /l	%	7
PESTON:0116833	PANTOX 360 SUPER	PESTON:0712283	12283	glyphosate	CHEBI:27744			
PESTON:0116991	ROSATE 360 TF	PESTON:0712284	12284	glyphosate	CHEBI:27744			
PESTON:0117046	ROUNDUP 60	PESTON:0712285	12285	glyphosate	CHEBI:27744			
PESTON:0108343	FAST TZ	PESTON:0712286	12286	glyphosate(1-)	CHEBI:133673	9	%	9
PESTON:0110104	ICO-GLIFOTER	PESTON:0712287	12287	glyphosate(1-)	CHEBI:133673	9	%	9
PESTON:0108003	GLIFAZIN	PESTON:0712288	12288	glyphosate(1-)	CHEBI:133673	14	%	14
PESTON:0108994	BUTAZIN FLOW	PESTON:0712289	12289	glyphosate(1-)	CHEBI:133673	14	%	14
PESTON:0109485	EUREKA TERB	PESTON:0712290	12290	glyphosate(1-)	CHEBI:133673	14	%	14
PESTON:0109526	BINGO	PESTON:0712291	12291	glyphosate(1-)	CHEBI:133673	14	%	14
PESTON:0109527	GLIFO TERB	PESTON:0712292	12292	glyphosate(1-)	CHEBI:133673	14	%	14
PESTON:0108585	COACH	PESTON:0712293	12293	glyphosate(1-)	CHEBI:133673	16	%	16
PESTON:0109484	DARDO TZ	PESTON:0712294	12294	glyphosate(1-)	CHEBI:133673	157.0 /l	g/l	157
PESTON:0110123	REAL GETA	PESTON:0712295	12295	guazatine	CHEBI:82843	11.2	%	11.2
PESTON:0110122	PREMIS GETA	PESTON:0712296	12296	guazatine	CHEBI:82843	14	%	14
PESTON:0113652	PANOCTINE ENERGY FOR SEEDS	PESTON:0712297	12297	guazatine	CHEBI:82843	28	%	28
PESTON:0105831	PANOCTINE	PESTON:0712298	12298	guazatine	CHEBI:82843	30	%	30
PESTON:0105890	PANOCTINE L	PESTON:0712299	12299	guazatine	CHEBI:82843	30	%	30
PESTON:0112189	CONCIA SEMENTI	PESTON:0712300	12300	guazatine	CHEBI:82843	30	%	30
PESTON:0116815	PEXET	PESTON:0712301	12301	halauxifen-methyl	CHEBI:143513	0.9	%	0.9
PESTON:0112706	PERMIT	PESTON:0712302	12302	Halosulfuron-methyl	CHEBI:81750	75	%	75
PESTON:0115612	SEMPRA	PESTON:0712303	12303	Halosulfuron-methyl	CHEBI:81750	75	%	75
PESTON:0117600	INPUL	PESTON:0712304	12304	Halosulfuron-methyl	CHEBI:81750	75	%	75
PESTON:0112379	ROOTSHIELD GRANULES	PESTON:0712305	12305	harziphilone	CHEBI:66006	1.2	%	1.2
PESTON:0113221	VENDINA	PESTON:0712306	12306	harziphilone	CHEBI:66006	1.2	%	1.2
PESTON:0100376	EPTACLOR 4 GRANULARE	PESTON:0712307	12307	heptachlor	CHEBI:34785			
PESTON:0100027	ARSENE	PESTON:0712308	12308	heptafluorobutyric anhydride	CHEBI:39424			
PESTON:0100523	ARSENIATO	PESTON:0712309	12309	heptafluorobutyric anhydride	CHEBI:39424			
PESTON:0100760	PYRALUMON	PESTON:0712310	12310	heptafluorobutyric anhydride	CHEBI:39424			
PESTON:0100797	SALVATOR	PESTON:0712311	12311	heptafluorobutyric anhydride	CHEBI:39424			
PESTON:0105860	HOSTAQUICK	PESTON:0712312	12312	heptenophos	CHEBI:38693	50	%	50
PESTON:0109811	STARTEC	PESTON:0712313	12313	heptenophos	CHEBI:38693	50	%	50
PESTON:0105970	HOSTAQUICK 10 EC	PESTON:0712314	12314	heptenophos	CHEBI:38693	100	%	100
PESTON:0100051	CARIEFIT NT	PESTON:0712315	12315	hexachlorobenzene	CHEBI:5692			
PESTON:0100207	GOLPEX	PESTON:0712316	12316	hexachlorobenzene	CHEBI:5692			
PESTON:0100327	CARIEFIT	PESTON:0712317	12317	hexachlorobenzene	CHEBI:5692			
PESTON:0100545	TRITIL 10	PESTON:0712318	12318	hexachlorobenzene	CHEBI:5692			
PESTON:0101314	VORONIT	PESTON:0712319	12319	hexachlorobenzene	CHEBI:5692			
PESTON:0101403	CYANATIL	PESTON:0712320	12320	hexachlorobenzene	CHEBI:5692			
PESTON:0101595	CARIEVIS	PESTON:0712321	12321	hexachlorobenzene	CHEBI:5692			
PESTON:0100150	ESACYAN 20 C	PESTON:0712322	12322	hexachlorocyclohexane	CHEBI:24536			
PESTON:0100358	ESACYAN 50 PB	PESTON:0712323	12323	hexachlorocyclohexane	CHEBI:24536			
PESTON:0100904	SYNEXA 25	PESTON:0712324	12324	hexachlorocyclohexane	CHEBI:24536			
PESTON:0111571	ANTICRITTOGAMICO RTU	PESTON:0712325	12325	hexaconazole	CHEBI:81766	0	%	0
PESTON:0107956	ACTAN SC	PESTON:0712326	12326	hexaconazole	CHEBI:81766	2.9	%	2.9
PESTON:0108051	ANVIL 3DF	PESTON:0712327	12327	hexaconazole	CHEBI:81766	3	%	3
PESTON:0107954	ANVIL 5 SC	PESTON:0712328	12328	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0111530	VISIR-SC	PESTON:0712329	12329	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0111618	ESACON 50	PESTON:0712330	12330	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112024	GROCER SC	PESTON:0712331	12331	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112053	LYZOL SC	PESTON:0712332	12332	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112098	ESAC 5 SC	PESTON:0712333	12333	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112178	ESTENSE	PESTON:0712334	12334	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112184	CORAL 5 SC	PESTON:0712335	12335	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0112410	ESAMAG	PESTON:0712336	12336	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0113109	TRIZOL 5 SC	PESTON:0712337	12337	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0113176	HEXON 5 SC	PESTON:0712338	12338	hexaconazole	CHEBI:81766	4.8	%	4.8
PESTON:0107955	ACTAN	PESTON:0712339	12339	hexaconazole	CHEBI:81766	5	%	5
PESTON:0112512	EGON 5 SC	PESTON:0712340	12340	hexaconazole	CHEBI:81766	5	%	5
PESTON:0111609	BLIN EXA 5 SC	PESTON:0712341	12341	hexaconazole	CHEBI:81766	5.2	%	5.2
PESTON:0111771	BLIN EXA	PESTON:0712342	12342	hexaconazole	CHEBI:81766	5.2	%	5.2
PESTON:0108467	CONSULT 100 SC	PESTON:0712343	12343	hexaflumuron	CHEBI:39383	9	%	9
PESTON:0109239	TRUENO	PESTON:0712344	12344	hexaflumuron	CHEBI:39383	9	%	9
PESTON:0109966	DREAM SC	PESTON:0712345	12345	hexaflumuron	CHEBI:39383	9	%	9
PESTON:0108466	CONSULT 100 EC	PESTON:0712346	12346	hexaflumuron	CHEBI:39383	10	%	10
PESTON:0108537	CONSULT 25 ULV	PESTON:0712347	12347	hexaflumuron	CHEBI:39383	25	%	25
PESTON:0106635	ERBITOX KW G	PESTON:0712348	12348	Hexazinone	CHEBI:5705	2	%	2
PESTON:0106636	ERBITOX KW	PESTON:0712349	12349	Hexazinone	CHEBI:5705	4	%	4
PESTON:0106593	VELPAR K	PESTON:0712350	12350	Hexazinone	CHEBI:5705	13	%	13
PESTON:0106634	ERBITOX KW PB	PESTON:0712351	12351	Hexazinone	CHEBI:5705	13	%	13
PESTON:0106591	VELPAR D	PESTON:0712352	12352	Hexazinone	CHEBI:5705	15	%	15
PESTON:0106606	CONTEX	PESTON:0712353	12353	Hexazinone	CHEBI:5705	15	%	15
PESTON:0106595	VELPAR S	PESTON:0712354	12354	Hexazinone	CHEBI:5705	20	%	20
PESTON:0106607	CLOROVEL	PESTON:0712355	12355	Hexazinone	CHEBI:5705	20	%	20
PESTON:0106592	VELPAR BR	PESTON:0712356	12356	Hexazinone	CHEBI:5705	20	%	20
PESTON:0106596	VELPAR L	PESTON:0712357	12357	Hexazinone	CHEBI:5705	25	%	25
PESTON:0106594	VELPAR	PESTON:0712358	12358	Hexazinone	CHEBI:5705	90	%	90
PESTON:0106696	PURETER D	PESTON:0712359	12359	Hexazinone	CHEBI:5705			
PESTON:0106757	DESERTO S	PESTON:0712360	12360	Hexazinone	CHEBI:5705			
PESTON:0107488	VELVIT	PESTON:0712361	12361	Hexazinone	CHEBI:5705			
PESTON:0107489	HEXATHEX	PESTON:0712362	12362	Hexazinone	CHEBI:5705			
PESTON:0106725	VELPAZIN	PESTON:0712363	12363	Hexazinone	CHEBI:5705			
PESTON:0106756	DESERTO A	PESTON:0712364	12364	Hexazinone	CHEBI:5705			
PESTON:0112615	ACARICIDA SPRAY	PESTON:0712365	12365	hexythiazox	CHEBI:39326	0	%	0
PESTON:0112694	ACARICIDA	PESTON:0712366	12366	hexythiazox	CHEBI:39326	1	%	1
PESTON:0107583	SPRINT	PESTON:0712367	12367	hexythiazox	CHEBI:39326	2	%	2
PESTON:0108048	MATACAR NEW	PESTON:0712368	12368	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112612	TEKEL K	PESTON:0712369	12369	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112653	RAGNOSTOP COMBI	PESTON:0712370	12370	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112672	AKARMIX 16-2	PESTON:0712371	12371	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112777	ACAR COMBI	PESTON:0712372	12372	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112967	DICOFOX	PESTON:0712373	12373	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112971	KIRAN MIX	PESTON:0712374	12374	hexythiazox	CHEBI:39326	2	%	2
PESTON:0113078	ACARKILL COMBI	PESTON:0712375	12375	hexythiazox	CHEBI:39326	2	%	2
PESTON:0113422	GOLEMIX	PESTON:0712376	12376	hexythiazox	CHEBI:39326	2	%	2
PESTON:0113573	SPAIKIL KT	PESTON:0712377	12377	hexythiazox	CHEBI:39326	2	%	2
PESTON:0113770	ARACNOL COMBI	PESTON:0712378	12378	hexythiazox	CHEBI:39326	2	%	2
PESTON:0112751	UPPERCUT	PESTON:0712379	12379	hexythiazox	CHEBI:39326	2.1	%	2.1
PESTON:0117669	NISSORUN PLUS	PESTON:0712380	12380	hexythiazox	CHEBI:39326	3.2	%	3.2
PESTON:0117797	FENERGY SC	PESTON:0712381	12381	hexythiazox	CHEBI:39326	3.2	%	3.2
PESTON:0108543	RANGE FL	PESTON:0712382	12382	hexythiazox	CHEBI:39326	4	%	4
PESTON:0111776	NISSORUN TANDEM	PESTON:0712383	12383	hexythiazox	CHEBI:39326	4	%	4
PESTON:0114467	SPAIKIL TEAM	PESTON:0712384	12384	hexythiazox	CHEBI:39326	4	%	4
PESTON:0107265	MATACAR COMBI	PESTON:0712385	12385	hexythiazox	CHEBI:39326	4	%	4
PESTON:0116804	CROCHET	PESTON:0712386	12386	hexythiazox	CHEBI:39326	4.7	%	4.7
PESTON:0116805	ROCINANTE	PESTON:0712387	12387	hexythiazox	CHEBI:39326	4.9	%	4.9
PESTON:0108249	RANGE FLOW	PESTON:0712388	12388	hexythiazox	CHEBI:39326	5	%	5
PESTON:0108352	RANGE	PESTON:0712389	12389	hexythiazox	CHEBI:39326	5	%	5
PESTON:0114096	ROBORIS	PESTON:0712390	12390	hexythiazox	CHEBI:39326	9.5	%	9.5
PESTON:0107066	MATACAR	PESTON:0712391	12391	hexythiazox	CHEBI:39326	10	%	10
PESTON:0107614	FENERGY	PESTON:0712392	12392	hexythiazox	CHEBI:39326	10	%	10
PESTON:0107627	MATACAR L	PESTON:0712393	12393	hexythiazox	CHEBI:39326	10	%	10
PESTON:0107701	MATACAR FLO	PESTON:0712394	12394	hexythiazox	CHEBI:39326	10	%	10
PESTON:0109287	MATACAR DF	PESTON:0712395	12395	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110398	STIKER	PESTON:0712396	12396	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110466	GIUTURNA	PESTON:0712397	12397	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110681	CRIMSON	PESTON:0712398	12398	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110746	HEXY	PESTON:0712399	12399	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110754	TIACAR	PESTON:0712400	12400	hexythiazox	CHEBI:39326	10	%	10
PESTON:0110967	RAGNOSTOP	PESTON:0712401	12401	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111082	VITTORIA 10 PB	PESTON:0712402	12402	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111137	ACARKILL	PESTON:0712403	12403	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111142	KIDO'	PESTON:0712404	12404	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111149	EXIT	PESTON:0712405	12405	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111283	EGRIM 10 WP	PESTON:0712406	12406	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111322	ACARTOX	PESTON:0712407	12407	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111499	BUSTER	PESTON:0712408	12408	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111697	PICKER COMBI	PESTON:0712409	12409	hexythiazox	CHEBI:39326	10	%	10
PESTON:0111838	RAGNOSTOP 10WP	PESTON:0712410	12410	hexythiazox	CHEBI:39326	10	%	10
PESTON:0112124	ARACNEL	PESTON:0712411	12411	hexythiazox	CHEBI:39326	10	%	10
PESTON:0112351	AKARTEC 100	PESTON:0712412	12412	hexythiazox	CHEBI:39326	10	%	10
PESTON:0113081	NISSORUN	PESTON:0712413	12413	hexythiazox	CHEBI:39326	10	%	10
PESTON:0113118	ACARMAG	PESTON:0712414	12414	hexythiazox	CHEBI:39326	10	%	10
PESTON:0113497	MASK	PESTON:0712415	12415	hexythiazox	CHEBI:39326	10	%	10
PESTON:0113522	SPIDER KILL	PESTON:0712416	12416	hexythiazox	CHEBI:39326	10	%	10
PESTON:0114024	PERFIL 10 WP	PESTON:0712417	12417	hexythiazox	CHEBI:39326	10	%	10
PESTON:0114087	SEPRACAR WP	PESTON:0712418	12418	hexythiazox	CHEBI:39326	10	%	10
PESTON:0115765	DIABLO	PESTON:0712419	12419	hexythiazox	CHEBI:39326	10	%	10
PESTON:0115929	JALISCO	PESTON:0712420	12420	hexythiazox	CHEBI:39326	10	%	10
PESTON:0116010	ACRUX 10 WP	PESTON:0712421	12421	hexythiazox	CHEBI:39326	10	%	10
PESTON:0116177	FILPER 10 WP	PESTON:0712422	12422	hexythiazox	CHEBI:39326	10	%	10
PESTON:0107700	MATACAR FL	PESTON:0712423	12423	hexythiazox	CHEBI:39326	23.1	%	23.1
PESTON:0117757	NISSORUN SC	PESTON:0712424	12424	hexythiazox	CHEBI:39326	23.1	%	23.1
PESTON:0112177	VITTORIA 24 SC	PESTON:0712425	12425	hexythiazox	CHEBI:39326	24	%	24
PESTON:0112889	AVOGADRO	PESTON:0712426	12426	hexythiazox	CHEBI:39326	24	%	24
PESTON:0113430	TENOR SC	PESTON:0712427	12427	hexythiazox	CHEBI:39326	24	%	24
PESTON:0115713	DIABLO SC	PESTON:0712428	12428	hexythiazox	CHEBI:39326	24	%	24
PESTON:0116083	STIKER FLOW	PESTON:0712429	12429	hexythiazox	CHEBI:39326	24	%	24
PESTON:0116126	FLANCO SC	PESTON:0712430	12430	hexythiazox	CHEBI:39326	24	%	24
PESTON:0117324	PICKER FLOW	PESTON:0712431	12431	hexythiazox	CHEBI:39326	24	%	24
PESTON:0112333	MATACAR WG	PESTON:0712432	12432	hexythiazox	CHEBI:39326	50	%	50
PESTON:0113751	STIFENIA	PESTON:0712433	12433	hops yellow 560	CHEBI:52747	100	%	100
PESTON:0100945	TRIZIONIC WP	PESTON:0712434	12434	huperzine b	CHEBI:5770			
PESTON:0109402	CIRAFOL PB	PESTON:0712435	12435	hydroxide	CHEBI:16234	15	%	15
PESTON:0109546	CYMOXAN F	PESTON:0712436	12436	hydroxide	CHEBI:16234	15	%	15
PESTON:0103797	QUINTAMON S	PESTON:0712437	12437	hydroxyquinoline	CHEBI:38774			
PESTON:0102059	TURCAN COMBI	PESTON:0712438	12438	hydroxyquinoline	CHEBI:38774			
PESTON:0111063	TACHIGAREN 70 WP	PESTON:0712439	12439	hymexazol	CHEBI:5827	70	%	70
PESTON:0108739	RAXIL COMPLEX LIQUIDO	PESTON:0712440	12440	Imazalil nitrate	CHEBI:5868	1.9	%	1.9
PESTON:0107485	BAYTAN H CONCIA CEREALI	PESTON:0712441	12441	Imazalil nitrate	CHEBI:5868	3	%	3
PESTON:0107486	BAYTAN COMBI CONCIA CEREALI	PESTON:0712442	12442	Imazalil nitrate	CHEBI:5868	3	%	3
PESTON:0107851	BAYTAN COMPLEX	PESTON:0712443	12443	Imazalil nitrate	CHEBI:5868	3	%	3
PESTON:0117247	RANCONA-I-MIX	PESTON:0712444	12444	Imazalil nitrate	CHEBI:5868	4.7	%	4.7
PESTON:0112609	PHILABUSTER 400 SC	PESTON:0712445	12445	Imazalil nitrate	CHEBI:5868	17.2	%	17.2
PESTON:0107690	HERBARON B	PESTON:0712446	12446	imazamethabenz	CHEBI:138116	2	%	2
PESTON:0108272	BLESPRING D	PESTON:0712447	12447	imazamethabenz	CHEBI:138116	2	%	2
PESTON:0107509	SERTOX	PESTON:0712448	12448	imazamethabenz	CHEBI:138116	8	%	8
PESTON:0108126	ASSERT MC	PESTON:0712449	12449	imazamethabenz	CHEBI:138116	8.6	%	8.6
PESTON:0107507	SAIFLOS	PESTON:0712450	12450	imazamethabenz	CHEBI:138116	9.7	%	9.7
PESTON:0107633	IMITOL	PESTON:0712451	12451	imazamethabenz	CHEBI:138116	10.9	%	10.9
